heliostat_id,x (m),y (m)
242,142.05336962492206,-146.16946181817622
243,133.47705458247117,-154.04073256771412
244,124.46536513148111,-161.40955446533235
245,115.04769552984119,-168.25189194562708
246,105.25476425830759,-174.54542672593317
247,95.11851382320523,-180.26963060392265
248,84.67200656661079,-185.40583241633428
249,73.94931682386495,-189.9372789404272
250,62.98541978017312,-193.84918953951131
251,51.81607738882086,-197.1288043743119
252,40.477721723115806,-199.7654260229132
253,29.00733614253618,-201.75045437352532
254,17.442334660700393,-203.07741467626116
255,5.820439908630186,-203.74197866242497
256,-5.820439908630136,-203.74197866242497
257,-17.442334660700343,-203.07741467626118
258,-29.00733614253622,-201.75045437352532
259,-40.477721723115756,-199.7654260229132
260,-51.8160773888209,-197.1288043743119
261,-62.985419780173075,-193.84918953951134
262,-73.94931682386498,-189.9372789404272
263,-84.67200656661082,-185.40583241633425
264,-95.11851382320526,-180.26963060392265
265,-105.25476425830755,-174.54542672593317
266,-115.04769552984115,-168.2518919456271
267,-124.46536513148108,-161.40955446533238
268,-133.4770545824711,-154.04073256771417
269,-142.05336962492208,-146.1694618181762
270,-150.16633610177203,-137.82141666584204
271,-157.789491202672,-129.02382669883846
272,-164.8979697801731,-119.8053878270386
273,-171.46858545466884,-110.1961686819689
274,-177.47990624354637,-100.22751253918258
275,-182.912324467859,-89.93193508300973
276,-187.74812070849967,-79.34301834715292
277,-191.9715216032625,-68.49530117707444
278,-195.5687512962723,-57.424166571460106
279,-198.52807637196287,-46.16572627023311
280,-200.83984412703964,-34.75670296556386
281,-202.4965140555918,-23.23431052008042
282,-203.492682444655,-11.636132582984693
283,-203.82510000000005,-3.744206344513338e-14
284,-203.49268244465503,11.636132582984619
285,-202.49651405559177,23.234310520080527
286,-200.83984412703964,34.75670296556378
287,-198.52807637196284,46.165726270233215
288,-195.5687512962723,57.424166571460205
289,-191.97152160326252,68.49530117707437
290,-187.74812070849964,79.343018347153
291,-182.91232446785904,89.93193508300966
292,-177.4799062435463,100.22751253918267
293,-171.46858545466876,110.196168681969
294,-164.89796978017313,119.80538782703853
295,-157.78949120267205,129.02382669883843
296,-150.16633610177198,137.82141666584212
297,-142.05336962492208,146.16946181817622
298,-133.4770545824711,154.04073256771417
299,-124.46536513148108,161.4095544653324
300,-115.04769552984112,168.2518919456271
301,-105.25476425830755,174.54542672593317
302,-95.11851382320532,180.2696306039226
303,-84.67200656661082,185.40583241633425
304,-73.94931682386489,189.93727894042723
305,-62.98541978017315,193.84918953951131
306,-51.81607738882088,197.1288043743119
307,-40.47772172311566,199.76542602291323
308,-29.00733614253621,201.75045437352532
309,-17.44233466070033,203.07741467626118
310,-5.820439908630121,203.74197866242497
311,0.0,216.60930000000002
312,11.626857186352376,216.29702965703936
313,23.220191133572023,215.36111898439418
314,34.74657525870285,213.80426645481447
315,46.172776012457255,211.63096087716812
316,57.46584870014199,208.8474684540428
317,68.59323246974131,205.46181471466184
318,79.52284419328255,201.48376137520592
319,90.22317097079939,196.92477819325813
320,100.66336099018028,191.79800989752385
321,110.81331248092947,186.118238288175
322,120.64376050536372,179.90183961709354
323,130.12636133700366,173.166737370898
324,139.2337741828745,165.93235059289165
325,147.93974001409006,158.2195378929336
326,156.21915727743055,150.05053730666688
327,164.0481542696188,141.4489021775049
328,171.40415796562056,132.43943324624507
329,178.26595910251882,123.04810714411296
330,184.61377333130972,113.30200149540963
