# fixed mirror figure, mode=medial, layout=axicon
# generated 2026-08-14 by scripts/run_axicon_medial_buie.py: R = 4 FtFs/(Ft+Fs), the medial-power sphere; analytic, sun-independent
# spherical (R = 2 Ft) is the reference this competes against; see fixed_shapes_axicon_spherical.csv
heliostat,x_mm,y_mm,c3,c4,c5
34,13399.5144401173,-32349.289490545303,0.0,-1.336829014246082e-06,0.0
35,19453.079831121,-29113.5913768475,0.0,-1.3368290142460822e-06,0.0
36,24759.0742736276,-24759.0742736276,0.0,-1.336829014246082e-06,0.0
37,29113.5913768475,-19453.079831121,0.0,-1.3368290142460822e-06,0.0
38,32349.289490545303,-13399.5144401173,0.0,-1.336829014246082e-06,0.0
39,34341.822550811994,-6831.01322371414,0.0,-1.336829014246082e-06,0.0
40,35014.618629566896,0.0,0.0,-1.3368290142460833e-06,0.0
41,34341.822550811994,6831.01322371414,0.0,-1.336829014246082e-06,0.0
42,32349.289490545303,13399.5144401173,0.0,-1.336829014246082e-06,0.0
43,29113.5913768475,19453.079831121,0.0,-1.3368290142460822e-06,0.0
44,24759.0742736276,24759.0742736276,0.0,-1.336829014246082e-06,0.0
45,19453.079831121,29113.5913768475,0.0,-1.3368290142460822e-06,0.0
46,13399.5144401173,32349.289490545303,0.0,-1.336829014246082e-06,0.0
47,6831.01322371414,34341.822550811994,0.0,-1.336829014246082e-06,0.0
48,2.1440270314032197e-12,35014.618629566896,0.0,-1.3368290142460833e-06,0.0
49,-6831.013223714131,34341.822550811994,0.0,-1.336829014246082e-06,0.0
50,-13399.5144401172,32349.289490545303,0.0,-1.3368290142460826e-06,0.0
51,-19453.079831121,29113.5913768475,0.0,-1.3368290142460822e-06,0.0
52,-24759.0742736276,24759.0742736276,0.0,-1.336829014246082e-06,0.0
53,-29113.5913768475,19453.079831121,0.0,-1.3368290142460822e-06,0.0
